split,stem,image_path,object_count,varroa_count,has_any_object,has_varroa,has_zero_varroa,is_empty_label_file,has_invalid_yolo_row
train,2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.0f5b346ccb33c4f98dd0d8c7f1474aee,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.0f5b346ccb33c4f98dd0d8c7f1474aee.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.87b75937b4230b5cfd022b2ab9b7c0fe,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.87b75937b4230b5cfd022b2ab9b7c0fe.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.b221fa429082b64f634093527646b061,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.b221fa429082b64f634093527646b061.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.d30ef5c0e3cab758c1960d2c7e677990,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10352-69900-1_png_jpg.rf.d30ef5c0e3cab758c1960d2c7e677990.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.20096e74e2672cbfbfa3f35fa94a2262,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.20096e74e2672cbfbfa3f35fa94a2262.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.274ca108730e559c0b180a5b89580ba9,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.274ca108730e559c0b180a5b89580ba9.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.428c563b2ed2e09ac1d68df50ff1d9ee,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.428c563b2ed2e09ac1d68df50ff1d9ee.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.531d4d405c36de696f600a48b02678c7,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10356-70080-1_png_jpg.rf.531d4d405c36de696f600a48b02678c7.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.0dc3fe22537a13ef5224e9e869e42c77,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.0dc3fe22537a13ef5224e9e869e42c77.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.6b5d783a36d0657ba22c0174c1a1e698,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.6b5d783a36d0657ba22c0174c1a1e698.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.a817588b15327967919ee8caecf8d63f,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.a817588b15327967919ee8caecf8d63f.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.cfc0ae6afc42243e2c07219740f41ffb,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10357-70335-1_png_jpg.rf.cfc0ae6afc42243e2c07219740f41ffb.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.0ac6472a410a924b24e6624f49744d21,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.0ac6472a410a924b24e6624f49744d21.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.5dd8d6244d06ba0dca30e0f71be53d4b,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.5dd8d6244d06ba0dca30e0f71be53d4b.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.b7ec2cee514484c2f6bcfef60f718652,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.b7ec2cee514484c2f6bcfef60f718652.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.f80b4b658eee6aa5eddcfb8f3627fc97,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10363-71130-1_png_jpg.rf.f80b4b658eee6aa5eddcfb8f3627fc97.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.29b7d8bc795d651321e29e1c3f60bf0d,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.29b7d8bc795d651321e29e1c3f60bf0d.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.4b23ff5195a75177aecabaf7cf21e2f8,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.4b23ff5195a75177aecabaf7cf21e2f8.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.8ef3a0aebb3be2b24f9201be982299e1,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.8ef3a0aebb3be2b24f9201be982299e1.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.b42626765d66e4abd04815028f11b064,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10373-72015-1_png_jpg.rf.b42626765d66e4abd04815028f11b064.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.464d742f143fdc3d3c4085c5cddae6f8,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.464d742f143fdc3d3c4085c5cddae6f8.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.842fff8a3cd68e125138d758025b29ea,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.842fff8a3cd68e125138d758025b29ea.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.a666b222aaa1bcf324f1dcf7b10dbf92,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.a666b222aaa1bcf324f1dcf7b10dbf92.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.f3c837870c8ee73d56644247cb7f66a0,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10380-72405-1_png_jpg.rf.f3c837870c8ee73d56644247cb7f66a0.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.016f00997f83e3448a7ba4e7abb42171,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.016f00997f83e3448a7ba4e7abb42171.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.41ece08c50b37c385503fc93deb7800e,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.41ece08c50b37c385503fc93deb7800e.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.cd8864ce9403738b9e04ec2d90ffb408,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.cd8864ce9403738b9e04ec2d90ffb408.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.f959b290fd10194058d62b06e85be36d,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10381-72420-1_png_jpg.rf.f959b290fd10194058d62b06e85be36d.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.07d713a2e9a34fa9d0cac5e219aedd2c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.07d713a2e9a34fa9d0cac5e219aedd2c.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.3c52f4ce7563bfbeb98687d28cc03168,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.3c52f4ce7563bfbeb98687d28cc03168.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.c006cb9ec608ed013e608045f41365e9,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.c006cb9ec608ed013e608045f41365e9.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.db6f9e6f44f8efcf4c3f101f3289ecf8,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10411-73965-1_png_jpg.rf.db6f9e6f44f8efcf4c3f101f3289ecf8.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.4e0edd747824f4f40d7c25358a562685,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.4e0edd747824f4f40d7c25358a562685.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.a73db215b3e08eaf8361dd79dad2c776,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.a73db215b3e08eaf8361dd79dad2c776.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.bd7541fd132375411533189585d979a0,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.bd7541fd132375411533189585d979a0.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.e4afb36bcdc39712384c9b9ad95585ad,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10438-75225-1_png_jpg.rf.e4afb36bcdc39712384c9b9ad95585ad.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.5e8568ce6a37286e6b57049496aadde3,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.5e8568ce6a37286e6b57049496aadde3.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.8af2a72861500745e42409ce8e22d971,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.8af2a72861500745e42409ce8e22d971.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.a8c26b82c2703141989f0dc2a8788ed0,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.a8c26b82c2703141989f0dc2a8788ed0.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.fc8586b8290de09ec5a7ab51771bb77f,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10464-77010-1_png_jpg.rf.fc8586b8290de09ec5a7ab51771bb77f.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.0cdd67b87b30a805422edb7da361ed9d,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.0cdd67b87b30a805422edb7da361ed9d.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.194eca7cb550e9a15f56408c2a3ac13b,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.194eca7cb550e9a15f56408c2a3ac13b.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.6b12d62c26df84ef6e5a196f7eec62c1,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.6b12d62c26df84ef6e5a196f7eec62c1.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.ace1a6553eba54fddbd7bc478c7ec656,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10468-77055-1_png_jpg.rf.ace1a6553eba54fddbd7bc478c7ec656.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.09769d0e436d279f6dae7b326962f2e0,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.09769d0e436d279f6dae7b326962f2e0.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.848f76f720eccab1dcdffbda32dddd3f,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.848f76f720eccab1dcdffbda32dddd3f.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.e77709111d86cc0b0d84a799206834e0,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.e77709111d86cc0b0d84a799206834e0.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.f69254c243caf7f8304602fc3d4ac5b5,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10483-77565-1_png_jpg.rf.f69254c243caf7f8304602fc3d4ac5b5.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.059bb865502ca6979d7e48fc8106037f,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.059bb865502ca6979d7e48fc8106037f.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.6a5949865eb861af7d3f4df743d66e71,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.6a5949865eb861af7d3f4df743d66e71.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.7837b5592b7b440fde2fef63fadc34b1,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.7837b5592b7b440fde2fef63fadc34b1.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.ff5da3a24252f7fcc2823b2b6c70189c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10498-78105-1_png_jpg.rf.ff5da3a24252f7fcc2823b2b6c70189c.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.3cef206e6dc3a6034058674fd8de0057,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.3cef206e6dc3a6034058674fd8de0057.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.53279d72eff5587cdf894c430135707c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.53279d72eff5587cdf894c430135707c.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.6a290cf2c10b29250558703d165d10f8,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.6a290cf2c10b29250558703d165d10f8.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.cb3e48f29cb1e732076eae6c28a1af97,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10499-78120-1_png_jpg.rf.cb3e48f29cb1e732076eae6c28a1af97.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.2cf8768ead1fe6cf4a2f1b2205f44cb4,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.2cf8768ead1fe6cf4a2f1b2205f44cb4.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.5e673e11753eba6560c77b8ec6386a2c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.5e673e11753eba6560c77b8ec6386a2c.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.85a3fc6f39afb21b4ae2a97d6b64cbdc,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.85a3fc6f39afb21b4ae2a97d6b64cbdc.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.ea1bcca99167be963f3c9248ccf10079,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10506-78405-1_png_jpg.rf.ea1bcca99167be963f3c9248ccf10079.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.264d9a2945292f4a2b1d9cd6016a3c2c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.264d9a2945292f4a2b1d9cd6016a3c2c.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.27ca703510a915929cd8327ca4ed1c2c,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.27ca703510a915929cd8327ca4ed1c2c.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.4ea2909824845da3ee8cd31875403060,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.4ea2909824845da3ee8cd31875403060.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.5f2e1860e057319ca0268f8cbcc744bd,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10515-78780-1_png_jpg.rf.5f2e1860e057319ca0268f8cbcc744bd.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.008afa4a5a00f4cbe0f67714bcfe80ed,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.008afa4a5a00f4cbe0f67714bcfe80ed.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.06f0d29fe9651c878eb95e1c6560d135,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.06f0d29fe9651c878eb95e1c6560d135.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.904c2aa4662dc9a31e63e7155e83d90e,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.904c2aa4662dc9a31e63e7155e83d90e.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.c7e5b2d7caa61d9cb63b3a9bd7f36f6a,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10516-78855-1_png_jpg.rf.c7e5b2d7caa61d9cb63b3a9bd7f36f6a.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.4f226d6e79e79300f65c4d8509c57961,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.4f226d6e79e79300f65c4d8509c57961.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.7cbfe0bd37b0f0edbef681b9ecea0d90,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.7cbfe0bd37b0f0edbef681b9ecea0d90.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.7e0c7c2862b2e9e3a13feea88b3b2dc8,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.7e0c7c2862b2e9e3a13feea88b3b2dc8.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.ab2519d7ffb74b38f1059669dc8a959b,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10519-78915-1_png_jpg.rf.ab2519d7ffb74b38f1059669dc8a959b.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.3390ec7c78ce07fdc4b9f5578888188e,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.3390ec7c78ce07fdc4b9f5578888188e.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.381575e436cd865e6464ba619141d775,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.381575e436cd865e6464ba619141d775.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.3bfa73afdfe9a5f87fd188602f781160,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.3bfa73afdfe9a5f87fd188602f781160.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.dcd3ed49ea82fdfeabcf25dcf4796100,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10520-78945-1_png_jpg.rf.dcd3ed49ea82fdfeabcf25dcf4796100.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.9c70dd54f3f44cb9340861ca9afa5192,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.9c70dd54f3f44cb9340861ca9afa5192.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.a038044f885611bd24ddc7fb286bb3f4,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.a038044f885611bd24ddc7fb286bb3f4.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.bd8d74e6dc11b68b7e26c4b8f2754ec6,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.bd8d74e6dc11b68b7e26c4b8f2754ec6.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.ff61fcc79d9b3c45d0c594640f126f73,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10527-79470-1_png_jpg.rf.ff61fcc79d9b3c45d0c594640f126f73.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.0bba5c4dba24a1af5f3d6a63cabcc0ed,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.0bba5c4dba24a1af5f3d6a63cabcc0ed.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.3555854ecdfdaf7474afb2231e7bde29,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.3555854ecdfdaf7474afb2231e7bde29.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.e0188a624e9ee78c49d06c6e5ded02bd,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.e0188a624e9ee78c49d06c6e5ded02bd.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.ff476a5785dca4759fda48358de6f063,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10530-79560-1_png_jpg.rf.ff476a5785dca4759fda48358de6f063.jpg,0,0,False,False,True,True,False
train,2017-08-30_15-42-59-mp4-bee_id_10563-80580-1_png_jpg.rf.409aff5eba3226ba5101fee4a1b22430,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10563-80580-1_png_jpg.rf.409aff5eba3226ba5101fee4a1b22430.jpg,1,1,True,True,False,False,False
train,2017-08-30_15-42-59-mp4-bee_id_10563-80580-1_png_jpg.rf.8e219ea66499927e1cb5ff38cae805ad,data/raw/dataset2_honeybee/train/images/2017-08-30_15-42-59-mp4-bee_id_10563-80580-1_png_jpg.rf.8e219ea66499927e1cb5ff38cae805ad.jpg,0,0,False,False,True,True,False
