dataset_name,split,patch_size,patch_type,source_image_path,figure_path
dataset1_varroa,valid,80,mixed_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_2041-77715-1_png.rf.071b0df79b7664aa5fa022b25298b262.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_mixed_negative.png
dataset1_varroa,valid,80,mixed_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1719-55005-1_png.rf.3a520738beb45682c206a3c6443880d1.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_mixed_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_20-00-17-mp4-bee_id_224-104565-1_png.rf.4cd40f8c2001ea8bfa6be620336a4714.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_20-00-17-mp4-bee_id_124-59535-1_png.rf.8da4d2971e6e1ce79b2108271a20968a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1281-42795-1_png.rf.0e2f305d933c8757b234a78fd21d3da1.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_2183-87015-1_png.rf.f98669ebf520fa9a2dc15e1edc50165d.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1994-74370-1_png.rf.e126ee9cc64cdd3ea42ff02408b6f20b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_20-00-17-mp4-bee_id_94-40320-1_png.rf.c5d44b379c76e8887dc82a1c882e2674.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2532-64800-1_png.rf.d4dbafd4c40d4c086a951c3ee62d73b8.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_20-00-17-mp4-bee_id_100-43050-1_png.rf.d06d06288ad23ded2273fb15dad62350.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1277-42750-1_png.rf.0172191f90f3604bf31b682bfd966c53.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-01_20-00-17-mp4-bee_id_98-42390-1_png.rf.2c89beb344f8db8046841096c5f8a540.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1674-53640-1_png.rf.d907a1612ec6f9492227af00ff36bbe8.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,valid,80,outer_negative,data/raw/dataset1_varroa/valid/images/2017-09-25_16-03-38-mp4-bee_id_1805-57630-1_png.rf.7dcddf63483642a4ec90d3b47524aff0.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_valid_80_outer_negative.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3889-11700-1_png.rf.27541b9833c3be1e84a1697288d21455.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8253-48540-1_png.rf.c2f62ca6fbf5abd318876de688803353.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8974-102165-1_png.rf.7b57da900c46cc5503701f39dfa8dacb.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8322-56685-1_png.rf.3616e1887240ca8f5c4d2b9309779105.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8039-32760-1_png.rf.c47a4ca3be0d3f99fff01ade0214b921.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8024-32130-1_png.rf.08160f884f76edd4c54fe5ed6acd1034.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8172-38700-1_png.rf.efaef9b7cad72253b8c3d9726f3e2c03.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_7814-9540-1_png.rf.90df850583f652f267fe010f9afe07df.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8430-67155-1_png.rf.5a9858b324f4b8d1a8a689accf3a9c04.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8118-36060-1_png.rf.98487479345fe1516edf177de2d8764a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4234-21570-1_png.rf.c0b78417d64d4d7b7c9de6cac80b0d43.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,positive,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8963-101790-1_png.rf.01f3bf5b9cf53a477f90e7728404064c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_positive.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4217-21165-1_png.rf.e8a2b44e45be56ba41e9a1b001fc750b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4160-19500-1_png.rf.f6e1c35b226b8ddad729bd5fbdad8d5e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4435-27075-1_png.rf.e377e0fee7c92b2618fceff240e69720.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4102-17940-1_png.rf.71cd464a260c9213e27ab0d465197cc2.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5634-59160-1_png.rf.70c9f21de04913dd998411fdda9fb96c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4051-16605-1_png.rf.a55ca8e2c8b10df19c59857c45a8ddd3.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4788-36405-1_png.rf.a70287bc0624e71e655ca13b84e49418.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5174-47595-1_png.rf.3f5eb51cddd2ea1b5973192aca1f7cca.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4119-18330-1_png.rf.7943f4426b597d8e5582630cbdb60002.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5793-63375-1_png.rf.7fbadc579150e4e7bbf24bf9e15b7e05.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5050-43860-1_png.rf.a2b208b6637dd2e9190afc52c517c171.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,center_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5817-63930-1_png.rf.74d73bd69a2705e8183b65d6deb7d229.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_center_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5399-53025-1_png.rf.10ed7c53d669e99737076be7dc5f5571.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4944-41040-1_png.rf.87f3792548e1b3492f0b8fbea62dd8f3.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8467-69795-1_png.rf.efe84313474ab1e778e33ed3a3528a0e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3724-6930-1_png.rf.200c7b9eb245bfd51a6a5ffe408ebc3c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3657-5175-1_png.rf.24b58778afb0c0977de16d5c8c7a79e4.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4594-31260-1_png.rf.110770a334426ce7559b21177113ff94.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4382-25695-1_png.rf.700e45d6c1940a44257061ed2927a739.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4573-30735-1_png.rf.15fae85c048e18584879fa1f6c3b2396.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4010-15255-1_png.rf.c831b5ccaeb840cdd51e1fe341a0d6f9.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3734-7095-1_png.rf.7368164e83ad90557f53e7c2af43e6f6.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3466-105-1_png.rf.68c9e1ee0c539464431908fe27421e73.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,mixed_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5552-57030-1_png.rf.528dec91ac7ade9a5fcc3c264f6e4f9e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_mixed_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4352-24870-1_png.rf.faa26effaabcb43551bd38b0f579db02.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3793-8790-1_png.rf.53c22a762fb11047a09217a568849b89.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4276-22590-1_png.rf.e0dc2e840b7781f46d25fb3e4a831903.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4024-15570-1_png.rf.3378aa02d2159b3e56aa27d1bbe002fa.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4098-17805-1_png.rf.9f98cdfda6976f1ce8b6a855915732ee.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4469-28005-1_png.rf.e0615d98908d4c75311374c1603c049b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4384-25785-1_png.rf.7004d838ab77575d807482d68c93ce2e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8071-34215-1_png.rf.de486e7d5c0c86f60119c95059a6c62b.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_3852-10635-1_png.rf.04db8e2b93d66bbb83732c7054f7f96c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_4765-35925-1_png.rf.1575084c2de3db956e6b2ba7728bb50c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-09-01_10-54-26-mp4-bee_id_8009-31350-1_png.rf.ff8943f82088913f69d59e1e8d38c650.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,test,80,outer_negative,data/raw/dataset1_varroa/test/images/2017-10-17_1-39-36-mp4-bee_id_5241-49260-1_png.rf.ce84798bcc4ff0b331addb80a5e2fbcd.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_test_80_outer_negative.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-08-30_15-42-59-mp4-bee_id_11105-105660-1_png.rf.d382fcbb1a145ece9af897a64cabfd6a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_7225-38100-1_png.rf.6decab87429c7c6ef79dafd351d08a96.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-08-30_15-42-59-mp4-bee_id_9155-2265-1_png.rf.83599f4ee78e502aebe42787db4586ba.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_6409-100530-1_png.rf.50c532fe0b331bf5b2d93d6c2f7d93f9.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_4845-56760-1_png.rf.434ca7b8863a8e210f09ae9815dec66e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_5285-68895-1_png.rf.ecb6c83c58b38e90def016d02779027a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6825-15000-1_png.rf.db397a1d649f187809dacfb1eb18ab5c.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_4690-52605-1_png.rf.a2ed44a284e7de232b78ac05c8bedf3e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-25_16-03-38-mp4-bee_id_1129-38520-1_png.rf.3da423b0c5636d339ab2dfe7e5b3930a.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_4104-35895-1_png.rf.bfd054ceb613ac6e274ae512f5584423.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-25_16-03-38-mp4-bee_id_390-12690-1_png.rf.dd1d173ac1056221af069da185e0ffa9.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,positive,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_3998-33150-1_png.rf.27ce384c59d6a1f454071d63cd020b8e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_positive.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-08-28_09-30-00-1_500_dirty_glass-mp4-bee_id_6725-4290-1_png.rf.2dd1683aff24c360aa39aa3349656f43.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-25_16-03-38-mp4-bee_id_977-33630-1_png.rf.10d9c8e5c902fcb4da70f31cf25e4708.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_3577-21375-1_png.rf.62fa935a2d040dd01a02509c73691205.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_6136-92925-1_png.rf.3b02e83df3bdd26be8c071352c07269e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-25_16-03-38-mp4-bee_id_903-31275-1_png.rf.12cec32dd7c2ba1811c53a1180bdcccb.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_3781-26565-1_png.rf.e1cb4d7a01fb9d9252e4cdc740c31c34.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_4560-48975-1_png.rf.a22fab1406c9338c8b5efb465762fb80.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-20_19-24-55-mp4-bee_id_3125-8970-1_png.rf.302bede52ca43565432cddf78296432e.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
dataset1_varroa,train,96,center_negative,data/raw/dataset1_varroa/train/images/2017-09-25_16-03-38-mp4-bee_id_1211-40755-1_png.rf.4cd3599375a6b91618d7747deaedd807.jpg,approaches/traditional_ml/outputs/02_patch_preparation/outputs/01_dataset1_varroa_patch_preparation/figures/sanity_dataset1_train_96_center_negative.png
