dataset_name,image_path,label_path,image_id,image_width,image_height,gt_count,invalid_yolo_row_count,readable,selected_source
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2533-64815-1_png.rf.46a8d497bf53e278ef0b32b67e565122.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2533-64815-1_png.rf.46a8d497bf53e278ef0b32b67e565122.txt,2017-09-01_3-01-01-mp4-bee_id_2533-64815-1_png.rf.46a8d497bf53e278ef0b32b67e565122,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2536-64995-1_png.rf.da7a544622b35b48448dae3488713e90.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2536-64995-1_png.rf.da7a544622b35b48448dae3488713e90.txt,2017-09-01_3-01-01-mp4-bee_id_2536-64995-1_png.rf.da7a544622b35b48448dae3488713e90,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2537-65040-1_png.rf.864fadd2fb937e9e019bb3ec9d004311.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2537-65040-1_png.rf.864fadd2fb937e9e019bb3ec9d004311.txt,2017-09-01_3-01-01-mp4-bee_id_2537-65040-1_png.rf.864fadd2fb937e9e019bb3ec9d004311,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2538-65055-1_png.rf.038a73fe8171d9949cfd50f155fe73f4.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2538-65055-1_png.rf.038a73fe8171d9949cfd50f155fe73f4.txt,2017-09-01_3-01-01-mp4-bee_id_2538-65055-1_png.rf.038a73fe8171d9949cfd50f155fe73f4,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2544-65775-1_png.rf.80bf3bf2d9b635bf1c5175fb9ff6f599.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2544-65775-1_png.rf.80bf3bf2d9b635bf1c5175fb9ff6f599.txt,2017-09-01_3-01-01-mp4-bee_id_2544-65775-1_png.rf.80bf3bf2d9b635bf1c5175fb9ff6f599,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2547-65865-1_png.rf.596aa29d002d328cd2f19ed96fb45c7f.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2547-65865-1_png.rf.596aa29d002d328cd2f19ed96fb45c7f.txt,2017-09-01_3-01-01-mp4-bee_id_2547-65865-1_png.rf.596aa29d002d328cd2f19ed96fb45c7f,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2549-65940-1_png.rf.b6302c1614ba6c1981a8338c632f48bf.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2549-65940-1_png.rf.b6302c1614ba6c1981a8338c632f48bf.txt,2017-09-01_3-01-01-mp4-bee_id_2549-65940-1_png.rf.b6302c1614ba6c1981a8338c632f48bf,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2551-66510-1_png.rf.5d94b1f1ec3b8977a15660637e58fda4.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2551-66510-1_png.rf.5d94b1f1ec3b8977a15660637e58fda4.txt,2017-09-01_3-01-01-mp4-bee_id_2551-66510-1_png.rf.5d94b1f1ec3b8977a15660637e58fda4,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2552-66510-1_png.rf.aef70d39957f92abd2fb527f5f90f7ff.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2552-66510-1_png.rf.aef70d39957f92abd2fb527f5f90f7ff.txt,2017-09-01_3-01-01-mp4-bee_id_2552-66510-1_png.rf.aef70d39957f92abd2fb527f5f90f7ff,640,640,1,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2553-66810-1_png.rf.4233f8a111a39fca3dc26606415ad36b.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2553-66810-1_png.rf.4233f8a111a39fca3dc26606415ad36b.txt,2017-09-01_3-01-01-mp4-bee_id_2553-66810-1_png.rf.4233f8a111a39fca3dc26606415ad36b,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2557-68550-1_png.rf.040f0cdaf5bb697cbbdc517c222b51c7.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2557-68550-1_png.rf.040f0cdaf5bb697cbbdc517c222b51c7.txt,2017-09-01_3-01-01-mp4-bee_id_2557-68550-1_png.rf.040f0cdaf5bb697cbbdc517c222b51c7,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2558-68565-1_png.rf.4cbd01bc2676496a2e903a6cd90b90a1.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2558-68565-1_png.rf.4cbd01bc2676496a2e903a6cd90b90a1.txt,2017-09-01_3-01-01-mp4-bee_id_2558-68565-1_png.rf.4cbd01bc2676496a2e903a6cd90b90a1,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2559-68565-1_png.rf.a5348ba59d054611c4159e9b353cc90b.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2559-68565-1_png.rf.a5348ba59d054611c4159e9b353cc90b.txt,2017-09-01_3-01-01-mp4-bee_id_2559-68565-1_png.rf.a5348ba59d054611c4159e9b353cc90b,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2563-70035-1_png.rf.dd5ad3793f60de8daa2154fccd8287ed.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2563-70035-1_png.rf.dd5ad3793f60de8daa2154fccd8287ed.txt,2017-09-01_3-01-01-mp4-bee_id_2563-70035-1_png.rf.dd5ad3793f60de8daa2154fccd8287ed,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2565-70485-1_png.rf.67d6e63752924f3fc30798e5b83d8ed7.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2565-70485-1_png.rf.67d6e63752924f3fc30798e5b83d8ed7.txt,2017-09-01_3-01-01-mp4-bee_id_2565-70485-1_png.rf.67d6e63752924f3fc30798e5b83d8ed7,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2567-72615-1_png.rf.97b986880857078040690b96d1461ad6.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2567-72615-1_png.rf.97b986880857078040690b96d1461ad6.txt,2017-09-01_3-01-01-mp4-bee_id_2567-72615-1_png.rf.97b986880857078040690b96d1461ad6,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2568-72780-1_png.rf.1499793a28180e5248ae857479d77d63.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2568-72780-1_png.rf.1499793a28180e5248ae857479d77d63.txt,2017-09-01_3-01-01-mp4-bee_id_2568-72780-1_png.rf.1499793a28180e5248ae857479d77d63,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2569-72900-1_png.rf.334ae682d8af58d5c77c7f96557c1f78.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2569-72900-1_png.rf.334ae682d8af58d5c77c7f96557c1f78.txt,2017-09-01_3-01-01-mp4-bee_id_2569-72900-1_png.rf.334ae682d8af58d5c77c7f96557c1f78,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2570-72960-1_png.rf.3efdbf4587948b3e6c7dbf72947e6c85.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2570-72960-1_png.rf.3efdbf4587948b3e6c7dbf72947e6c85.txt,2017-09-01_3-01-01-mp4-bee_id_2570-72960-1_png.rf.3efdbf4587948b3e6c7dbf72947e6c85,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2571-73050-1_png.rf.84ec1a25a8a8f44d38f1e71c6c778cfc.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2571-73050-1_png.rf.84ec1a25a8a8f44d38f1e71c6c778cfc.txt,2017-09-01_3-01-01-mp4-bee_id_2571-73050-1_png.rf.84ec1a25a8a8f44d38f1e71c6c778cfc,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2574-74340-1_png.rf.6edd0a866963017ab4c57114933dad9a.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2574-74340-1_png.rf.6edd0a866963017ab4c57114933dad9a.txt,2017-09-01_3-01-01-mp4-bee_id_2574-74340-1_png.rf.6edd0a866963017ab4c57114933dad9a,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2577-74460-1_png.rf.7fc5756ca3cbc2d4806d5f8ee7541e59.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2577-74460-1_png.rf.7fc5756ca3cbc2d4806d5f8ee7541e59.txt,2017-09-01_3-01-01-mp4-bee_id_2577-74460-1_png.rf.7fc5756ca3cbc2d4806d5f8ee7541e59,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2578-74865-1_png.rf.b8335366921aeeb604e5a5322e93b5c3.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2578-74865-1_png.rf.b8335366921aeeb604e5a5322e93b5c3.txt,2017-09-01_3-01-01-mp4-bee_id_2578-74865-1_png.rf.b8335366921aeeb604e5a5322e93b5c3,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2580-79065-1_png.rf.f36028507aa3ba4afa8c1cc2a7a301b0.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2580-79065-1_png.rf.f36028507aa3ba4afa8c1cc2a7a301b0.txt,2017-09-01_3-01-01-mp4-bee_id_2580-79065-1_png.rf.f36028507aa3ba4afa8c1cc2a7a301b0,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2582-80925-1_png.rf.dcb045a249ca5154fca6e50aab785e34.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2582-80925-1_png.rf.dcb045a249ca5154fca6e50aab785e34.txt,2017-09-01_3-01-01-mp4-bee_id_2582-80925-1_png.rf.dcb045a249ca5154fca6e50aab785e34,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2584-81135-1_png.rf.011079aa1e969f521539166eb333c871.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2584-81135-1_png.rf.011079aa1e969f521539166eb333c871.txt,2017-09-01_3-01-01-mp4-bee_id_2584-81135-1_png.rf.011079aa1e969f521539166eb333c871,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2587-81315-1_png.rf.93758db42c7e13b0318c4841df8aa2e8.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2587-81315-1_png.rf.93758db42c7e13b0318c4841df8aa2e8.txt,2017-09-01_3-01-01-mp4-bee_id_2587-81315-1_png.rf.93758db42c7e13b0318c4841df8aa2e8,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2589-81840-1_png.rf.e409e2721e1bd43fffeb2feab1a6d0fe.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2589-81840-1_png.rf.e409e2721e1bd43fffeb2feab1a6d0fe.txt,2017-09-01_3-01-01-mp4-bee_id_2589-81840-1_png.rf.e409e2721e1bd43fffeb2feab1a6d0fe,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2592-81990-1_png.rf.b18862641b4e6ee78f12d4ec01df6617.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2592-81990-1_png.rf.b18862641b4e6ee78f12d4ec01df6617.txt,2017-09-01_3-01-01-mp4-bee_id_2592-81990-1_png.rf.b18862641b4e6ee78f12d4ec01df6617,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2593-82200-1_png.rf.d4573f6872cfd40fe5c493f2fbce8e92.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2593-82200-1_png.rf.d4573f6872cfd40fe5c493f2fbce8e92.txt,2017-09-01_3-01-01-mp4-bee_id_2593-82200-1_png.rf.d4573f6872cfd40fe5c493f2fbce8e92,640,640,2,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2594-82305-1_png.rf.ecf557a7d7d697309acab72c2b0099d8.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2594-82305-1_png.rf.ecf557a7d7d697309acab72c2b0099d8.txt,2017-09-01_3-01-01-mp4-bee_id_2594-82305-1_png.rf.ecf557a7d7d697309acab72c2b0099d8,640,640,1,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2597-82980-1_png.rf.26be15c262776e1cd7362b4086199d2b.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2597-82980-1_png.rf.26be15c262776e1cd7362b4086199d2b.txt,2017-09-01_3-01-01-mp4-bee_id_2597-82980-1_png.rf.26be15c262776e1cd7362b4086199d2b,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2600-83550-1_png.rf.9bdf19d071a94ffcb31453c3f92f01a6.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2600-83550-1_png.rf.9bdf19d071a94ffcb31453c3f92f01a6.txt,2017-09-01_3-01-01-mp4-bee_id_2600-83550-1_png.rf.9bdf19d071a94ffcb31453c3f92f01a6,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2601-83700-1_png.rf.af5a13bc55451da273f1659aaa8c5b96.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2601-83700-1_png.rf.af5a13bc55451da273f1659aaa8c5b96.txt,2017-09-01_3-01-01-mp4-bee_id_2601-83700-1_png.rf.af5a13bc55451da273f1659aaa8c5b96,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2602-83715-1_png.rf.8c0876c39e5fd032c681ee328e9bd48c.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2602-83715-1_png.rf.8c0876c39e5fd032c681ee328e9bd48c.txt,2017-09-01_3-01-01-mp4-bee_id_2602-83715-1_png.rf.8c0876c39e5fd032c681ee328e9bd48c,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2604-84210-1_png.rf.96f411789af46d63be513ee816ec67d6.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2604-84210-1_png.rf.96f411789af46d63be513ee816ec67d6.txt,2017-09-01_3-01-01-mp4-bee_id_2604-84210-1_png.rf.96f411789af46d63be513ee816ec67d6,640,640,1,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2611-84690-1_png.rf.59bd9f6e97964c312642e42b9718a73b.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2611-84690-1_png.rf.59bd9f6e97964c312642e42b9718a73b.txt,2017-09-01_3-01-01-mp4-bee_id_2611-84690-1_png.rf.59bd9f6e97964c312642e42b9718a73b,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2615-84945-1_png.rf.5bf064801cfe944179457b259373958c.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2615-84945-1_png.rf.5bf064801cfe944179457b259373958c.txt,2017-09-01_3-01-01-mp4-bee_id_2615-84945-1_png.rf.5bf064801cfe944179457b259373958c,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2619-85080-1_png.rf.6f7627e4879d07e4895f0d7db064c982.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2619-85080-1_png.rf.6f7627e4879d07e4895f0d7db064c982.txt,2017-09-01_3-01-01-mp4-bee_id_2619-85080-1_png.rf.6f7627e4879d07e4895f0d7db064c982,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2623-85335-1_png.rf.50233c495bc44dd0fc7635891e222c35.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2623-85335-1_png.rf.50233c495bc44dd0fc7635891e222c35.txt,2017-09-01_3-01-01-mp4-bee_id_2623-85335-1_png.rf.50233c495bc44dd0fc7635891e222c35,640,640,1,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2627-85500-1_png.rf.78f44645d7a4fc1d66a062e60d22ce63.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2627-85500-1_png.rf.78f44645d7a4fc1d66a062e60d22ce63.txt,2017-09-01_3-01-01-mp4-bee_id_2627-85500-1_png.rf.78f44645d7a4fc1d66a062e60d22ce63,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2633-85815-1_png.rf.5a1bd02bc33c91197b4556c251775498.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2633-85815-1_png.rf.5a1bd02bc33c91197b4556c251775498.txt,2017-09-01_3-01-01-mp4-bee_id_2633-85815-1_png.rf.5a1bd02bc33c91197b4556c251775498,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2634-85830-1_png.rf.ef43b301c8eb54ec3c0b8501d91e9869.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2634-85830-1_png.rf.ef43b301c8eb54ec3c0b8501d91e9869.txt,2017-09-01_3-01-01-mp4-bee_id_2634-85830-1_png.rf.ef43b301c8eb54ec3c0b8501d91e9869,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2635-85845-1_png.rf.e8971858756ce983bb2a2fc9e0369130.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2635-85845-1_png.rf.e8971858756ce983bb2a2fc9e0369130.txt,2017-09-01_3-01-01-mp4-bee_id_2635-85845-1_png.rf.e8971858756ce983bb2a2fc9e0369130,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2637-85875-1_png.rf.881ad80f8946879ee62a14d264e93c80.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2637-85875-1_png.rf.881ad80f8946879ee62a14d264e93c80.txt,2017-09-01_3-01-01-mp4-bee_id_2637-85875-1_png.rf.881ad80f8946879ee62a14d264e93c80,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2639-85920-1_png.rf.da72301e5965d47101da5c7f3672a039.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2639-85920-1_png.rf.da72301e5965d47101da5c7f3672a039.txt,2017-09-01_3-01-01-mp4-bee_id_2639-85920-1_png.rf.da72301e5965d47101da5c7f3672a039,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2644-86100-1_png.rf.e6212a89cdd3b62c7b521b82fddeaf35.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2644-86100-1_png.rf.e6212a89cdd3b62c7b521b82fddeaf35.txt,2017-09-01_3-01-01-mp4-bee_id_2644-86100-1_png.rf.e6212a89cdd3b62c7b521b82fddeaf35,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
dataset1_varroa,data/raw/dataset1_varroa/valid/images/2017-09-01_3-01-01-mp4-bee_id_2647-86235-1_png.rf.caddf9f0de33663b2e7f9268035326c9.jpg,data/raw/dataset1_varroa/valid/labels/2017-09-01_3-01-01-mp4-bee_id_2647-86235-1_png.rf.caddf9f0de33663b2e7f9268035326c9.txt,2017-09-01_3-01-01-mp4-bee_id_2647-86235-1_png.rf.caddf9f0de33663b2e7f9268035326c9,640,640,0,0,True,approaches/traditional_ml/inputs/09_detection_tuning/large_valid_subset_700__dataset1_varroa__selected_images.csv
