split,stem,image_path,image_suffix,image_size_bytes,image_width,image_height,image_mode,is_readable
train,2017-08-30_15-42-59-mp4-bee_id_10713-86370-1_png.rf.6c76d9faddd684703ca3a9587fef932e,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10713-86370-1_png.rf.6c76d9faddd684703ca3a9587fef932e.jpg,.jpg,37731,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10714-86370-1_png.rf.ef705d03f084f51e41e2fada06489021,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10714-86370-1_png.rf.ef705d03f084f51e41e2fada06489021.jpg,.jpg,45346,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10718-86610-1_png.rf.2fe2b49bbb560e90271eb169315f6f39,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10718-86610-1_png.rf.2fe2b49bbb560e90271eb169315f6f39.jpg,.jpg,46034,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10719-86625-1_png.rf.494cbf8a6940d8ddf20046bffcbcefc3,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10719-86625-1_png.rf.494cbf8a6940d8ddf20046bffcbcefc3.jpg,.jpg,44340,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10720-86640-1_png.rf.18087358f084f151ab962280a82b22bf,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10720-86640-1_png.rf.18087358f084f151ab962280a82b22bf.jpg,.jpg,42505,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10729-86865-1_png.rf.e0955d1309fa11eb7fbbe21fcf3c35fb,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10729-86865-1_png.rf.e0955d1309fa11eb7fbbe21fcf3c35fb.jpg,.jpg,43637,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10730-86880-1_png.rf.12c52beda5b8664903b92ce84420af19,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10730-86880-1_png.rf.12c52beda5b8664903b92ce84420af19.jpg,.jpg,40062,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10731-86895-1_png.rf.06f94a297e43a57796c3abae4c7ef33a,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10731-86895-1_png.rf.06f94a297e43a57796c3abae4c7ef33a.jpg,.jpg,46389,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10734-87000-1_png.rf.b25a10745c2520d6cfa4765fec4a9cd0,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10734-87000-1_png.rf.b25a10745c2520d6cfa4765fec4a9cd0.jpg,.jpg,42523,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10735-87000-1_png.rf.b4d3f2dd1d4c63acedcfec9ca9bf91b9,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10735-87000-1_png.rf.b4d3f2dd1d4c63acedcfec9ca9bf91b9.jpg,.jpg,39500,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10736-87015-1_png.rf.d531dc409bb994152bf2ab0fe3ae03c0,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10736-87015-1_png.rf.d531dc409bb994152bf2ab0fe3ae03c0.jpg,.jpg,44980,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10737-87120-1_png.rf.12dc7693c195f395d75e07092a7c6688,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10737-87120-1_png.rf.12dc7693c195f395d75e07092a7c6688.jpg,.jpg,41350,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10742-87255-1_png.rf.d25186ac70bfa4579657f580a6199f33,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10742-87255-1_png.rf.d25186ac70bfa4579657f580a6199f33.jpg,.jpg,38746,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10743-87300-1_png.rf.61c104ff51ff5b478f5b81a9ecadb13d,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10743-87300-1_png.rf.61c104ff51ff5b478f5b81a9ecadb13d.jpg,.jpg,38106,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10746-87360-1_png.rf.837cf06d94f8a563ff0e059ab2883fee,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10746-87360-1_png.rf.837cf06d94f8a563ff0e059ab2883fee.jpg,.jpg,39803,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10752-87555-1_png.rf.5b90501a5c7538ca6dbb54d17dbc52d7,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10752-87555-1_png.rf.5b90501a5c7538ca6dbb54d17dbc52d7.jpg,.jpg,38341,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10754-87585-1_png.rf.fdb136afb01ae1a55c651c5969830e83,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10754-87585-1_png.rf.fdb136afb01ae1a55c651c5969830e83.jpg,.jpg,38625,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10755-87600-1_png.rf.53fa5a78c121ba6ead5e6b10dafecc52,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10755-87600-1_png.rf.53fa5a78c121ba6ead5e6b10dafecc52.jpg,.jpg,28315,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10756-87645-1_png.rf.af59c3ba32a9e370ee12a3dd84f90623,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10756-87645-1_png.rf.af59c3ba32a9e370ee12a3dd84f90623.jpg,.jpg,33579,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10757-87645-1_png.rf.cc8965d2b40132472f3e223448b46915,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10757-87645-1_png.rf.cc8965d2b40132472f3e223448b46915.jpg,.jpg,39001,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10758-87660-1_png.rf.a9abdc0b02c9d35f64aadc3217c9fdc9,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10758-87660-1_png.rf.a9abdc0b02c9d35f64aadc3217c9fdc9.jpg,.jpg,36630,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10761-87810-1_png.rf.a26199fa17035f94fbb9b565f2e7c6c5,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10761-87810-1_png.rf.a26199fa17035f94fbb9b565f2e7c6c5.jpg,.jpg,41531,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10763-87870-1_png.rf.7263796dbf9acf6d26f30d79b54a94b5,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10763-87870-1_png.rf.7263796dbf9acf6d26f30d79b54a94b5.jpg,.jpg,37353,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10769-88065-1_png.rf.39749621f6799e6606b81085690e220f,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10769-88065-1_png.rf.39749621f6799e6606b81085690e220f.jpg,.jpg,31671,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10772-88095-1_png.rf.9deecd6b36fbdf129a22102049d6a252,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10772-88095-1_png.rf.9deecd6b36fbdf129a22102049d6a252.jpg,.jpg,42586,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10773-88110-1_png.rf.31fa023e20bfcd6900acad5f0fc9fcba,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10773-88110-1_png.rf.31fa023e20bfcd6900acad5f0fc9fcba.jpg,.jpg,34494,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10775-88185-1_png.rf.cceeea3b29ced5a590bd5b0d52723b1f,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10775-88185-1_png.rf.cceeea3b29ced5a590bd5b0d52723b1f.jpg,.jpg,40526,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10776-88305-1_png.rf.c5df21d56143396783e91246a8e6a58c,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10776-88305-1_png.rf.c5df21d56143396783e91246a8e6a58c.jpg,.jpg,37941,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10779-88410-1_png.rf.f1dceb7acef7b36f1b5fee10f65b8ac3,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10779-88410-1_png.rf.f1dceb7acef7b36f1b5fee10f65b8ac3.jpg,.jpg,42262,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10781-88425-1_png.rf.b7c9639ba450044225af803479679c27,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10781-88425-1_png.rf.b7c9639ba450044225af803479679c27.jpg,.jpg,41871,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10784-88500-1_png.rf.aca33e63a6437cda9dd2fdff18502809,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10784-88500-1_png.rf.aca33e63a6437cda9dd2fdff18502809.jpg,.jpg,44258,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10785-88500-1_png.rf.abd194fd2736bd80042703345e2d0fce,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10785-88500-1_png.rf.abd194fd2736bd80042703345e2d0fce.jpg,.jpg,32989,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10792-88710-1_png.rf.4006ffa922177dad361302f861aa45cd,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10792-88710-1_png.rf.4006ffa922177dad361302f861aa45cd.jpg,.jpg,43787,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10794-88800-1_png.rf.ba214b70548c7d766a1155b5ef423fa0,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10794-88800-1_png.rf.ba214b70548c7d766a1155b5ef423fa0.jpg,.jpg,37769,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10796-88830-1_png.rf.5bd03f3e7fdc963908dc7475144fb3ff,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10796-88830-1_png.rf.5bd03f3e7fdc963908dc7475144fb3ff.jpg,.jpg,36765,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10797-88905-1_png.rf.9bbf266caeb9bf62f154f46b89d3f688,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10797-88905-1_png.rf.9bbf266caeb9bf62f154f46b89d3f688.jpg,.jpg,40263,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10798-88935-1_png.rf.07d78b3b8f1e88824a08faf4e132c491,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10798-88935-1_png.rf.07d78b3b8f1e88824a08faf4e132c491.jpg,.jpg,38993,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10799-89055-1_png.rf.d0e1fe9090db2ace0befe0d26b3aeb0a,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10799-89055-1_png.rf.d0e1fe9090db2ace0befe0d26b3aeb0a.jpg,.jpg,40860,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10801-89400-1_png.rf.b854e655a7657a77115012681bc38d5f,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10801-89400-1_png.rf.b854e655a7657a77115012681bc38d5f.jpg,.jpg,38379,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10802-89475-1_png.rf.4821345dbfcb0780afda3c9926ba6b64,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10802-89475-1_png.rf.4821345dbfcb0780afda3c9926ba6b64.jpg,.jpg,38463,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10803-89910-1_png.rf.1d9f3e2d9acd5c76dfce12386004e983,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10803-89910-1_png.rf.1d9f3e2d9acd5c76dfce12386004e983.jpg,.jpg,38777,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10804-89970-1_png.rf.7de10a5fb7dc73cbcef3ba4c1c1e1e97,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10804-89970-1_png.rf.7de10a5fb7dc73cbcef3ba4c1c1e1e97.jpg,.jpg,41861,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10806-90870-1_png.rf.aa4811eb1dcdb8e73857dff2623f254d,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10806-90870-1_png.rf.aa4811eb1dcdb8e73857dff2623f254d.jpg,.jpg,37449,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10814-91725-1_png.rf.fada51927520d6fcd8d46722c394f2f4,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10814-91725-1_png.rf.fada51927520d6fcd8d46722c394f2f4.jpg,.jpg,39347,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10815-91770-1_png.rf.87e0de6feeeede1f64a2ed4e86e3f310,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10815-91770-1_png.rf.87e0de6feeeede1f64a2ed4e86e3f310.jpg,.jpg,38768,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10817-92265-1_png.rf.3cf5790e23e59ec01507cbd31ec05757,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10817-92265-1_png.rf.3cf5790e23e59ec01507cbd31ec05757.jpg,.jpg,41387,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10819-92310-1_png.rf.edab257a4d62afe3348533b6854102fc,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10819-92310-1_png.rf.edab257a4d62afe3348533b6854102fc.jpg,.jpg,45016,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10821-92385-1_png.rf.6c82319a0c29ba89ea630a4f46398f8d,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10821-92385-1_png.rf.6c82319a0c29ba89ea630a4f46398f8d.jpg,.jpg,43921,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10822-92400-1_png.rf.3823f9cba7af14e9b0e7f08216931af6,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10822-92400-1_png.rf.3823f9cba7af14e9b0e7f08216931af6.jpg,.jpg,40898,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10824-92625-1_png.rf.36e0e99ee2cec7c63ec4a709ea1de615,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10824-92625-1_png.rf.36e0e99ee2cec7c63ec4a709ea1de615.jpg,.jpg,37954,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10825-92775-1_png.rf.17f50041028a8a91a5f78c64f5335dc8,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10825-92775-1_png.rf.17f50041028a8a91a5f78c64f5335dc8.jpg,.jpg,39229,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10829-92850-1_png.rf.26711519c213cfea2ff0571c8e799a6a,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10829-92850-1_png.rf.26711519c213cfea2ff0571c8e799a6a.jpg,.jpg,38393,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10834-93105-1_png.rf.699621b2b5840b078bbdef8465958e41,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10834-93105-1_png.rf.699621b2b5840b078bbdef8465958e41.jpg,.jpg,40140,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10835-93195-1_png.rf.12272e9930e97fe25a862f7cb7c16c0e,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10835-93195-1_png.rf.12272e9930e97fe25a862f7cb7c16c0e.jpg,.jpg,35158,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10837-93240-1_png.rf.9b92f318d249a2132052ff2d3c92f762,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10837-93240-1_png.rf.9b92f318d249a2132052ff2d3c92f762.jpg,.jpg,40341,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10838-93315-1_png.rf.af8785e88534a81116f553278113e509,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10838-93315-1_png.rf.af8785e88534a81116f553278113e509.jpg,.jpg,41540,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10839-93390-1_png.rf.eff6417e28052a3e3847416d09461eed,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10839-93390-1_png.rf.eff6417e28052a3e3847416d09461eed.jpg,.jpg,41380,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10841-93420-1_png.rf.822acfe84f8e629fa62873b5d38238bc,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10841-93420-1_png.rf.822acfe84f8e629fa62873b5d38238bc.jpg,.jpg,36340,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10843-93480-1_png.rf.771db5ef229f48b7ee01f024b91fd993,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10843-93480-1_png.rf.771db5ef229f48b7ee01f024b91fd993.jpg,.jpg,42662,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10844-93480-1_png.rf.88db934e63e73a41a93e0e6b0ad7c978,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10844-93480-1_png.rf.88db934e63e73a41a93e0e6b0ad7c978.jpg,.jpg,39533,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10847-93525-1_png.rf.d7f261a5fc4e028bf8604d7cbf3a2dbd,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10847-93525-1_png.rf.d7f261a5fc4e028bf8604d7cbf3a2dbd.jpg,.jpg,40466,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10850-93795-1_png.rf.fec54c6d67a1a486d26c58c12185348f,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10850-93795-1_png.rf.fec54c6d67a1a486d26c58c12185348f.jpg,.jpg,47144,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10854-94125-1_png.rf.3eaddb59bba2968fef76c01fbed29714,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10854-94125-1_png.rf.3eaddb59bba2968fef76c01fbed29714.jpg,.jpg,39622,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10860-94350-1_png.rf.d964569b6ff6d7836541857272ab4e24,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10860-94350-1_png.rf.d964569b6ff6d7836541857272ab4e24.jpg,.jpg,41163,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10861-94410-1_png.rf.35f985f5d90243ceacb7a590883c9f05,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10861-94410-1_png.rf.35f985f5d90243ceacb7a590883c9f05.jpg,.jpg,39250,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10865-94590-1_png.rf.9293e658c546c0e869d8f7857483e2ef,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10865-94590-1_png.rf.9293e658c546c0e869d8f7857483e2ef.jpg,.jpg,39104,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10867-94755-1_png.rf.6fb76751cc3c2620a81f2caed8c2a6ba,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10867-94755-1_png.rf.6fb76751cc3c2620a81f2caed8c2a6ba.jpg,.jpg,39558,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10868-94755-1_png.rf.025536b5b8dd193a7e8249f89f3e6ae9,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10868-94755-1_png.rf.025536b5b8dd193a7e8249f89f3e6ae9.jpg,.jpg,37137,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10872-95175-1_png.rf.5836117bfcda3fc266e8afd8e063e297,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10872-95175-1_png.rf.5836117bfcda3fc266e8afd8e063e297.jpg,.jpg,38126,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10875-95790-1_png.rf.6cd83f50aac0dcfa044e63951419a6b8,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10875-95790-1_png.rf.6cd83f50aac0dcfa044e63951419a6b8.jpg,.jpg,38904,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10881-96015-1_png.rf.6efc71bf9d21d0fe212c34d294f3e079,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10881-96015-1_png.rf.6efc71bf9d21d0fe212c34d294f3e079.jpg,.jpg,41962,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10885-96180-1_png.rf.ce0c9407d3d98856054b5e526a4ba628,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10885-96180-1_png.rf.ce0c9407d3d98856054b5e526a4ba628.jpg,.jpg,38651,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10886-96195-1_png.rf.aef9108e954f8a7a897d192d89496bdc,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10886-96195-1_png.rf.aef9108e954f8a7a897d192d89496bdc.jpg,.jpg,42666,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10888-96210-1_png.rf.0f20b27081d91202ae45535618857954,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10888-96210-1_png.rf.0f20b27081d91202ae45535618857954.jpg,.jpg,40829,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10892-96525-1_png.rf.f9311b92bd534dd33b616076b31818d7,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10892-96525-1_png.rf.f9311b92bd534dd33b616076b31818d7.jpg,.jpg,33914,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10894-96645-1_png.rf.e0dfcf26f369f505dc6a2e5e25ba77aa,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10894-96645-1_png.rf.e0dfcf26f369f505dc6a2e5e25ba77aa.jpg,.jpg,42081,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10896-96855-1_png.rf.2c32fd6eefd65587a459a512e6fed868,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10896-96855-1_png.rf.2c32fd6eefd65587a459a512e6fed868.jpg,.jpg,35600,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10898-96915-1_png.rf.1acb03bc144fa2386d0f37fc1536ee69,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10898-96915-1_png.rf.1acb03bc144fa2386d0f37fc1536ee69.jpg,.jpg,38119,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10900-97020-1_png.rf.aeda87c3ee38e0710dd7c7e9f702b5ef,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10900-97020-1_png.rf.aeda87c3ee38e0710dd7c7e9f702b5ef.jpg,.jpg,38381,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10902-97110-1_png.rf.c3196424f7f290245902e5cc6dcd6b03,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10902-97110-1_png.rf.c3196424f7f290245902e5cc6dcd6b03.jpg,.jpg,36708,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10903-97125-1_png.rf.a438528241c6fc3244ec9cbf0ab1a465,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10903-97125-1_png.rf.a438528241c6fc3244ec9cbf0ab1a465.jpg,.jpg,38495,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10904-97170-1_png.rf.ae9bf7b658fcb5f770294725c30eeda5,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10904-97170-1_png.rf.ae9bf7b658fcb5f770294725c30eeda5.jpg,.jpg,37682,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10909-97560-1_png.rf.3ea389926395d117f4114bc74155b478,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10909-97560-1_png.rf.3ea389926395d117f4114bc74155b478.jpg,.jpg,33104,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10910-97575-1_png.rf.bdbe8f2e43427c934aaff88b3682aa80,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10910-97575-1_png.rf.bdbe8f2e43427c934aaff88b3682aa80.jpg,.jpg,39161,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10914-97740-1_png.rf.500429c71b98ee65973743fe6ca39590,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10914-97740-1_png.rf.500429c71b98ee65973743fe6ca39590.jpg,.jpg,42644,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10916-97890-1_png.rf.68646359ab50095be62dfb445a8fcce4,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10916-97890-1_png.rf.68646359ab50095be62dfb445a8fcce4.jpg,.jpg,44975,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10918-97905-1_png.rf.1f582f6734d29e4f046d7a6b21ad9ce0,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10918-97905-1_png.rf.1f582f6734d29e4f046d7a6b21ad9ce0.jpg,.jpg,41372,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10919-97920-1_png.rf.c995e562c027eb4c755bc2b49b18ae1b,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10919-97920-1_png.rf.c995e562c027eb4c755bc2b49b18ae1b.jpg,.jpg,44786,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10921-97950-1_png.rf.d4cc01537e1b514f8b8f22eb4481b229,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10921-97950-1_png.rf.d4cc01537e1b514f8b8f22eb4481b229.jpg,.jpg,33522,640,640,RGB,True
train,2017-08-30_15-42-59-mp4-bee_id_10926-98130-1_png.rf.d04abdef53158b53e223d224b090cc46,data/raw/dataset3_external/train/images/2017-08-30_15-42-59-mp4-bee_id_10926-98130-1_png.rf.d04abdef53158b53e223d224b090cc46.jpg,.jpg,42488,640,640,RGB,True
